0.91953063,0.38381537,0.09765967,0.06499865,20.07222407
0.55305767,0.76417613,0.04539236,0.13587038,9.68036945
1.09572728,0.75204845,0.03549155,0.05762607,20.21964366
0.76088711,0.35602586,0.02852083,0.02549589,12.43504521
1.33420291,0.33845649,0.01782330,0.02792317,34.67482812
0.98289297,0.51454775,0.10067619,0.06703185,17.72455949
0.75070313,0.30963017,0.04066769,0.02670714,16.49991546
0.92984448,0.41497335,0.03715631,0.06852202,17.91956645
1.23634398,0.44560420,0.03441579,0.02786040,25.77628802
1.42643309,0.14612804,0.02639359,0.02639359,125.01296006
0.75133123,0.66181269,0.03257209,0.03607446,11.50071345
0.55903897,0.20951501,0.03883490,0.05797886,9.46618169
0.63213993,0.61700034,0.09960883,0.08134721,11.43521914
1.14055269,0.34242268,0.04636173,0.13948144,34.93573449
1.49066897,0.17897695,0.07784524,0.07825495,63.29082412
0.53281294,0.02530587,0.07816125,0.07816125,14.18714527
1.10449975,0.67669361,0.07023630,0.07023630,20.13499504
0.79508265,0.40312052,0.04664888,0.13994663,12.77653688
1.32841668,-0.14266750,0.01581867,0.05560503,313.03715816
0.73229345,0.34439227,0.03827916,0.01879159,11.72812380
0.98250007,-0.04095861,0.03670094,0.01835047,142.36175785
1.14035229,0.28103337,0.01767082,0.02888500,40.99283557
0.85756501,0.35218252,0.07637785,0.07637785,25.50777911
1.03793383,0.32837960,0.03914767,0.09175236,33.76109647
0.41104212,0.19589965,0.03948132,0.09376813,12.89452025
1.26942223,0.18469143,0.07347580,0.08987665,49.23506350
0.97997050,0.19589965,0.07464436,0.08821607,40.00505838
1.08930439,0.45178644,0.07165859,0.05645828,35.89048678
1.23681966,0.42160393,0.07057285,0.05700115,45.10938817
0.54948387,0.08278537,0.03113809,0.06719273,15.89196044
0.61955082,0.40483372,0.03125604,0.06744725,17.87864378
0.76150711,-0.09691001,0.03409750,0.01974066,26.07738717
1.24562651,0.42160393,0.07026451,0.11959917,47.50188604
0.80503567,0.43616265,0.06917965,0.06841099,22.94338716
1.31424727,0.19589965,0.06887490,0.06887490,51.63368943
0.39009406,1.02530587,0.06773400,0.06972618,11.70109063
1.43967917,0.39269695,0.06905101,0.06905101,64.69862199
1.13364134,-0.12493874,0.06846985,0.07042613,62.56903466
0.83780381,0.41995575,0.07039024,0.12882742,14.44475378
1.02100988,0.12710480,0.03406231,0.05960905,41.38082996
1.33984197,0.17897695,0.04677017,0.06180345,73.26064852
1.21054530,0.44090908,0.06382105,0.07004750,28.92352073
0.89280997,0.22530928,0.06204207,0.07134838,21.56540073
0.97204711,0.27646180,0.06425786,0.07312101,26.62869835
0.55243697,0.13353891,0.06528610,0.07190933,12.39064844
1.40327388,0.24797327,0.06433992,0.07238241,57.78319706
1.25555349,0.26245109,0.04510788,0.13742168,41.91926444
1.09975997,0.18469143,0.01579253,0.02961099,36.86416751
1.52727932,0.26951294,0.01438061,0.03163735,79.93433265
1.46824941,0.39794001,0.01638847,0.02867982,37.67783724
1.15944525,0.16435286,0.02011469,0.02560052,62.78969534
1.02422910,0.31597035,0.02059895,0.02403211,22.03452130
1.17867892,0.15228834,0.01600032,0.01828608,93.57327463
1.35799247,0.11058971,0.01809560,0.01809560,297.99533241
1.19843620,0.38021124,0.02161647,0.02358160,23.78435558
1.21036981,0.54900326,0.01908987,0.02386233,18.95634654
1.14144493,0.16136800,0.04320207,0.02955931,58.39960234
1.45415692,0.78390358,0.03281336,0.02509257,28.21401679
1.18788947,0.41329976,0.03262306,0.02446729,21.27661680
0.87589412,-0.01772877,0.03319448,0.02489586,149.31025118
1.07455711,0.35218252,0.03406231,0.02270821,23.56404775
1.29129380,0.38916608,0.06638897,0.05809034,24.57611604
1.43947032,0.47421626,0.03376141,0.02455375,36.55458750
0.92723938,0.00860017,0.03290110,0.02467582,56.21622399
1.20660904,0.32837960,0.03589211,0.02153526,29.17478969
1.40683428,-0.08092191,0.03262306,0.02446729,568.02399381
1.25551852,0.28555731,0.03590624,0.03248660,36.17947595
0.80719076,0.14612804,0.03257209,0.03257209,20.05497484
0.79086011,0.08635983,0.03783626,0.02467582,26.85153707
1.13826576,0.55990663,0.02704398,0.01590822,16.16199682
1.42688796,0.36361198,0.02766207,0.01659724,40.20825329
1.01179557,0.48287358,0.02908954,0.01761761,12.93799135
1.42536170,0.49554434,0.03692382,0.02989071,28.61261639
1.49855582,0.43456890,0.03474356,0.02895297,36.92387717
0.91009047,0.30963017,0.01486179,0.01155917,18.55590304
0.41273591,0.15836249,0.01620502,0.02592803,8.80240671
1.53701193,0.44404480,0.01730257,0.02422360,42.09076142
0.72570261,0.28780173,0.02013286,0.02300898,13.31802841
1.00456888,0.10720997,0.03776474,0.06608829,48.20042270
1.46033193,0.40312052,0.02326578,0.02326578,40.55963785
0.75218596,0.30749604,0.02297854,0.02297854,12.68377960
1.30024043,0.17609126,0.07344686,0.07344686,46.52865587
0.18799327,0.27415785,0.06870195,0.07115559,5.32915303
0.77833566,0.36735592,0.06988647,0.06988647,11.80628816
1.05875459,0.12057393,0.02157092,0.02013286,52.10205047
0.93003354,0.33041377,0.02610513,0.01661236,21.19377294
0.66309525,0.17897695,0.00851558,0.01419263,15.53277303
1.38574643,0.33041377,0.00933967,0.01400950,44.51069959
1.29389481,0.25042000,0.01050712,0.01050712,40.00180914
0.71692490,0.07188201,0.00868589,0.01216025,18.87961210
1.06366765,0.31386722,0.00892386,0.01189848,23.00245987
1.21482437,0.28780173,0.01468629,0.01049020,34.12605483
1.27267158,0.32221929,0.01835047,0.02752571,37.65831035
0.92615707,0.17609126,0.02019974,0.02693299,22.52958134
1.13928372,0.15228834,0.03076253,0.01990516,41.36935339
1.36340555,0.09342169,0.03041751,0.02196820,62.43918743
1.19786228,0.41830129,0.02352428,0.02171472,25.02444706
0.86366221,0.32428246,0.02208277,0.01962913,15.89895265
1.34651132,0.48000694,0.02096594,0.02096594,28.22671023
1.06091980,-0.00436481,0.03071491,0.02428620,161.07838017
0.38494524,0.14921911,0.03018263,0.02515219,8.51504219
0.66495629,-0.11350927,0.03166731,0.02714341,46.06792287
0.76611490,0.28330123,0.01930198,0.01930198,16.94155624
0.51245462,0.13987909,0.01595367,0.02127157,10.21608991
0.90168744,0.26717173,0.01748837,0.01894573,17.27704420
0.27622974,-0.08092191,0.01703116,0.02128895,12.73989337
1.27147119,0.56110138,0.01643276,0.01878030,19.32443065
0.73707325,0.28103337,0.04281777,0.06320718,13.05513595
0.83675075,-0.10237291,0.04185971,0.06278956,126.68044912
1.29629272,0.32221929,0.06975714,0.06075622,32.54019835
0.84575720,0.17609126,0.06824628,0.06204207,20.07850732
0.49242886,-0.13667714,0.06763603,0.06051644,23.99058043
0.29674342,0.32221929,0.07084236,0.06160205,6.02944137
1.10837818,0.40654018,0.02153526,0.03110649,21.46966758
0.85556218,0.43616265,0.02068069,0.03196107,17.05767978
0.67206578,0.24054925,0.02273793,0.02955931,13.25533774
0.67776257,0.43933269,0.03000061,0.02142900,10.38490205
0.30624131,0.28780173,0.09157647,0.06798859,5.97680408
1.47545148,0.44870632,0.09191418,0.06721224,52.02348066
1.11142713,0.41830129,0.09739692,0.06546351,30.18696519
1.45501514,0.51454775,0.09792915,0.06599573,54.25224558
1.15796498,0.40483372,0.04825494,0.05730274,25.14456320
1.11363091,0.30535137,0.07498610,0.07498610,26.27993802
0.94050659,0.18469143,0.04924989,0.06715894,28.03040178
0.84560759,0.11058971,0.04750096,0.06785851,29.88289860
1.43268711,0.51188336,0.06351342,0.06351342,31.66420674
1.20432276,0.47567119,0.06418145,0.07701774,23.28403403
1.48647148,0.45636603,0.02895297,0.02605767,37.78042836
1.04773962,0.29446623,0.02948913,0.02680830,25.54275519
1.20303169,0.35602586,0.06468216,0.06237208,29.99653864
0.86797841,0.04532298,0.05405382,0.07082914,29.61816601
0.69049040,0.37474835,0.05264176,0.07238241,10.56558816
0.51155569,0.14921911,0.05936399,0.06092620,10.60532257
1.49939358,0.65513843,0.02232355,0.06088240,44.61391180
0.76976666,0.20139712,0.01888237,0.05664711,20.15245894
1.00452048,0.20139712,0.01725673,0.02300898,37.62820293
1.36079447,0.33645973,0.01826472,0.04261768,58.58531669
1.28490033,0.88874096,0.03659785,0.07075584,33.10061074
1.36431816,0.26245109,0.03680462,0.06992877,91.62750267
0.70586866,0.59659710,0.05020071,0.07471733,5.90834145
1.11875951,0.20139712,0.05692209,0.07589612,29.20116146
1.49358107,0.55145000,0.05820442,0.07611347,39.47445632
1.14300331,0.39093511,0.02481683,0.02895297,33.63472766
0.78884399,0.51321760,0.02316237,0.02895297,8.31813006
1.52395518,0.47421626,0.03975935,0.02752571,35.58520435
1.10078288,0.12385164,0.04202850,0.02801900,57.20212016
1.33074324,0.32014629,0.04416554,0.02944369,35.36868902
0.62118128,0.53655844,0.01925444,0.02567258,12.85658661
0.23788719,0.26007139,0.05138599,0.06630450,7.21385988
1.46536786,0.61804810,0.05284191,0.06770370,42.49039240
0.86817288,0.53402611,0.05145669,0.06792283,17.71107307
1.09902305,0.43775056,0.04026571,0.07621724,25.48157074
1.48891864,0.50242712,0.03948132,0.07457582,46.32503949
0.53504880,0.08278537,0.09741185,0.07965448,12.08939944
1.12219354,0.45636603,0.01733711,0.03164022,23.26714817
0.61773625,0.86391738,0.02464082,0.06468216,9.64017497
1.18267011,0.47712125,0.02820094,0.06768226,31.61792134
1.39224981,0.36735592,0.02261950,0.04523901,44.40204130
1.26026125,0.48855072,0.03776474,0.06923535,38.60892055
0.98890032,-0.10790540,0.03872690,0.06915517,71.92417568
0.77890217,0.57978360,0.04695075,0.06573106,17.91452003
0.64876915,1.07040732,0.04709217,0.06802203,12.39533776
1.32401882,1.15926633,0.10260804,0.06800765,23.16013780
1.39119642,0.62324929,0.02955931,0.06594000,36.13072043
0.83715686,1.12839927,0.03298439,0.06596878,8.24099704
0.93450347,0.62013605,0.05790593,0.06617821,21.55185637
1.09259676,0.40312052,0.02026708,0.02316237,33.47390686
0.97037189,-0.07572071,0.01784772,0.02379696,44.83211439
1.27577700,0.45024911,0.06411014,0.07238241,33.90708916
0.72126763,0.57634135,0.06471839,0.07153086,12.96228425
0.60535535,0.65127801,0.06407624,0.07297571,12.48724954
1.31280799,0.60638137,0.04136138,0.05090631,33.46546166
1.51904728,0.37291200,0.04243107,0.04991891,49.62358768
0.59469814,0.17609126,0.07580413,0.06948712,11.63024536
0.99648439,0.12057393,0.07611347,0.06939757,27.42544389
0.77314232,0.30319606,0.07541641,0.07021528,22.42488693
0.27925815,0.64836001,0.02118510,0.05598918,6.94835111
1.20158525,0.37106786,0.02936511,0.01854638,32.88967270
0.69665821,0.39093511,0.01823374,0.02983703,15.10651331
1.13163709,0.33645973,0.01726553,0.02523424,25.37479522
0.23863474,0.13672057,0.05813391,0.06326337,6.54582334
0.84669213,0.19312460,0.04299945,0.06449918,19.70414183
1.20999058,0.34635297,0.05782617,0.07058781,35.78610351
1.06903551,0.31806333,0.05809394,0.07050235,24.22754072
1.22295582,0.35602586,0.05810983,0.07034347,39.15698614
1.45563017,0.29446623,0.05801644,0.07127734,56.77941329
1.00602032,0.22530928,0.05677052,0.07096315,33.95062152
0.56890444,0.38560627,0.05723261,0.07069910,10.43601139
1.46251616,0.42160393,0.05799184,0.07087892,49.22309478
1.13670226,0.58546073,0.08552261,0.06948712,22.66521470
0.63441499,0.27646180,0.08569690,0.06971952,10.77793234
0.69208548,0.33041377,0.09113433,0.07425761,15.05769679
0.84906618,0.37474835,0.09111073,0.07440710,19.20675872
1.28883902,0.51054501,0.09038616,0.07495438,34.30312381
0.84009793,0.14301480,0.02295830,0.06122213,19.31520448
1.24520453,0.60530505,0.02347538,0.06260101,25.98279904
1.26664619,0.19033170,0.06596878,0.07146618,76.06971746
0.72836645,0.41497335,0.02156072,0.06160205,13.79261581
1.25549737,0.69548168,0.03015934,0.05026557,33.24807566
1.34604609,0.50242712,0.03458983,0.06533634,39.24319297
1.01406104,0.79028516,0.08467377,0.07921094,20.06011030
0.57412772,0.66370093,0.08740518,0.07921094,10.82308327
1.32934430,0.50514998,0.01924851,0.03007580,31.07939016
0.89270717,0.13353891,0.02001357,0.03002036,23.05434377
0.62774960,0.49968708,0.05764587,0.06371386,13.44090637
1.10402120,0.43933269,0.03743918,0.05803073,27.57991559
1.03924663,0.45331834,0.06704897,0.06857281,20.49384273
1.46220180,0.43136376,0.02356637,0.06733248,40.49301747
0.70200436,0.21218760,0.09492776,0.07594220,13.72322836
0.91280081,0.32221929,0.12094277,0.06486930,21.95958601
1.18505926,0.36921586,0.03550835,0.04370259,33.43931892
1.26547702,0.35024802,0.05611670,0.06953591,37.16484266
1.21861303,0.36361198,0.05640188,0.06909230,31.55034990
1.04231851,0.39093511,0.02295052,0.01765425,32.90415240
1.53388441,0.47275645,0.11323629,0.06794177,49.50862055
0.63363592,0.38381537,0.08015502,0.08015502,13.07123125
0.88367526,0.36172784,0.08163430,0.07836893,21.73611562
0.19145210,0.20139712,0.04779317,0.07896263,7.52342641
1.53478120,0.38201704,0.02089389,0.03482315,59.83651472
0.68111457,0.39967372,0.02146223,0.03408707,14.34395933
1.23566046,0.34635297,0.02147610,0.03579350,39.79654049
1.34602659,0.44404480,0.03348777,0.05127814,34.05701784
0.88416076,0.34044411,0.03348532,0.05073534,19.69037955
0.97215268,0.30749604,0.03380735,0.04941075,24.09231160
0.64277679,0.14921911,0.03428641,0.05206454,15.98137760
0.86959055,0.13672057,0.03328534,0.05230554,22.91227817
1.33853036,0.04532298,0.03277694,0.05189682,72.20295642
1.47583367,0.46239800,0.03589211,0.05024895,42.83824958
1.40986239,0.23044892,0.05162941,0.06529602,73.56348773
1.12035107,0.46834733,0.09624584,0.11822791,21.20956080
0.64594772,0.21218760,0.04053415,0.09264949,11.82142005
0.98536242,0.27875360,0.04100635,0.09319624,24.19021344
0.84840634,0.33445375,0.05189294,0.06424840,24.34871284
0.97871197,0.33445375,0.01692056,0.03243108,29.79538837
0.48744194,0.11394335,0.01760653,0.03227864,14.15357583
0.66702145,0.12385164,0.01670363,0.03340727,18.77696419
-0.00577709,0.07554696,0.04342945,0.03314353,6.60368025
1.39438653,0.43136376,0.06536575,0.11522098,33.75313023
0.91499932,0.35793485,0.09119281,0.07494063,25.29033908
1.13884249,0.35024802,0.05170172,0.04653155,31.66902577
0.79207352,0.13672057,0.05100774,0.04663565,19.42868980
0.51196113,0.07554696,0.05185606,0.04699455,12.58087207
0.92159243,0.16136800,0.03619121,0.03295985,23.62075603
0.19952494,0.51454775,0.05103221,0.05519810,5.90336783
1.26699206,0.52374647,0.01888237,0.02059895,35.58274764
0.89930514,0.48429984,0.02068069,0.02068069,17.25663050
1.22182876,0.45484486,0.06006200,0.08162272,28.67058312
0.61981999,0.43775056,0.06013308,0.08184781,11.74632109
1.05931616,0.47712125,0.05068689,0.15090869,23.21765068
0.46839236,0.41329976,0.02035755,0.04071511,8.52034340
0.80543266,0.46089784,0.02015379,0.04070276,14.36857961
1.16515814,0.43136376,0.04299945,0.05804926,25.35589910
1.54553526,0.51321760,0.04232531,0.05888739,45.52344010
0.90340425,0.37291200,0.04342945,0.05790593,19.08838833
0.62979110,0.10720997,0.04271749,0.05695665,14.01463823
0.81358299,0.44404480,0.04277143,0.05593187,13.05625728
1.54630889,0.62013605,0.02808870,0.02592803,40.96867663
0.43970519,0.40483372,0.02786916,0.02554673,9.39823867
1.14556242,0.32014629,0.03220611,0.05172496,34.74051147
1.07567544,0.40823997,0.02217674,0.02956899,23.93386562
1.53192653,0.44090908,0.02295052,0.02824680,48.69973965
1.10582838,0.41161971,0.05203528,0.06204207,27.37745342
0.73505033,0.20682588,0.05072052,0.06023062,15.82411735
1.41082361,0.35602586,0.05011090,0.06403060,44.70973020
1.00693746,0.66464198,0.03130050,0.11542061,18.39373961
1.03425148,0.07554696,0.04384704,0.05428681,30.38683709
1.10822444,0.51982799,0.03826383,0.03443745,28.44324862
0.66203912,0.39967372,0.03747719,0.03527265,14.34765519
0.32319473,0.46089784,0.03360612,0.03360612,7.16552734
0.98121405,0.45939249,0.03601466,0.03177765,18.01860288
1.31287106,0.47567119,0.05897826,0.13582873,30.57626317
1.03902794,0.31806333,0.03619121,0.07073736,24.75490464
0.56672848,0.76192784,0.05752992,0.06429814,14.71078774
0.62547978,0.45788190,0.05744636,0.06433992,11.59872616
1.21878936,0.46982202,0.02232355,0.02841179,29.68409085
0.54711956,0.16435286,0.02382206,0.02748699,10.94369995
0.80619063,0.40140054,0.06433992,0.11929694,18.87724995
0.43710023,0.19312460,0.06248841,0.11872799,10.89410033
0.76737621,0.53907610,0.07328046,0.07328046,14.48115724
0.45027846,0.40312052,0.08125510,0.08966080,7.96972733
1.32668650,0.47275645,0.04887360,0.12063736,34.45439516
1.13501093,0.31386722,0.04844054,0.12026616,29.61753779
1.14042431,0.30963017,0.03414815,0.13746821,25.08496741
0.63368447,0.39093511,0.05053112,0.04643400,12.84317915
0.49663161,0.17609126,0.04645614,0.12951408,10.65865098
1.31563889,0.51587384,0.03956696,0.12529537,31.94677778
0.99236725,0.42488164,0.07328719,0.07328719,19.50775313
1.40317061,0.59659710,0.07344686,0.07025352,40.40427119
1.09293274,0.04532298,0.04260484,0.12781452,52.01080085
1.32838378,0.47567119,0.03474356,0.10423068,30.79224356
0.78389970,-0.06550155,0.05810983,0.07034347,82.04197238
1.11473213,0.36172784,0.05790593,0.07077392,25.99714713
1.06584217,0.46239800,0.05735965,0.07067528,18.95517419
0.75495858,0.44090908,0.05861643,0.06927397,11.66406921
0.56330271,1.16465022,0.01447648,0.03515717,5.80752190
0.56840889,0.21218760,0.01484767,0.03526323,11.31929301
1.19467079,0.40654018,0.02520459,0.01357170,31.02621691
0.96277575,0.36172784,0.03948132,0.06580219,25.84431816
1.37429240,0.44090908,0.03354307,0.02471595,43.79170583
0.73069089,0.26951294,0.03801905,0.05117948,16.50071772
1.18425627,0.43136376,0.04307053,0.09870329,20.66568566
1.32332429,0.43933269,0.03398826,0.08497066,27.90249657
0.79359207,0.25767857,0.03277694,0.08467377,13.05395887
1.41254454,0.38021124,0.03423898,0.08289438,42.33735940
1.15098263,0.04139269,0.03460514,0.10727593,86.74919569
1.02887946,0.42160393,0.03130050,0.06455729,24.82502768
1.30756096,0.33445375,0.06092620,0.05936399,38.98425036
1.46273261,0.40654018,0.04561084,0.11105247,48.99512775
0.52937135,0.21748394,0.05776331,0.08771465,10.10132160
0.37271918,-0.01772877,0.01232041,0.03388113,13.19213141
1.31657924,0.28780173,0.01311785,0.03420010,39.93537076
0.21296396,0.05307844,0.01585016,0.03170033,7.41385359
0.86137374,0.05690485,0.01173769,0.03521307,29.37881298
