x y level seg_id
1.047266855654946482e+00 1.235392291424150413e+00 3.200000000000000153e-03 0.000000000000000000e+00
1.041940848685071863e+00 1.239539233592670264e+00 3.200000000000000153e-03 0.000000000000000000e+00
1.035098266249036003e+00 1.243935865217667747e+00 3.200000000000000153e-03 0.000000000000000000e+00
1.030586166775366852e+00 1.247358655441097586e+00 3.200000000000000153e-03 0.000000000000000000e+00
1.022929676843125302e+00 1.251751546641798329e+00 3.200000000000000153e-03 0.000000000000000000e+00
1.014883874601501201e+00 1.255178077289525129e+00 3.200000000000000153e-03 0.000000000000000000e+00
1.010761087437214822e+00 1.256600032398968114e+00 3.200000000000000153e-03 0.000000000000000000e+00
9.985924980313043431e-01 1.258918517220293465e+00 3.200000000000000153e-03 0.000000000000000000e+00
9.864239086253936417e-01 1.259660497922115763e+00 3.200000000000000153e-03 0.000000000000000000e+00
9.742553192194831624e-01 1.259595465697425531e+00 3.200000000000000153e-03 0.000000000000000000e+00
9.620867298135726831e-01 1.259500233944990999e+00 3.200000000000000153e-03 0.000000000000000000e+00
9.499181404076619817e-01 1.259922215318304284e+00 3.200000000000000153e-03 0.000000000000000000e+00
9.377495510017515024e-01 1.260920117287338993e+00 3.200000000000000153e-03 0.000000000000000000e+00
9.255809615958410230e-01 1.262081359912509804e+00 3.200000000000000153e-03 0.000000000000000000e+00
9.134123721899303217e-01 1.262831630094689128e+00 3.200000000000000153e-03 0.000000000000000000e+00
9.012437827840198423e-01 1.262696935044182345e+00 3.200000000000000153e-03 0.000000000000000000e+00
8.890751933781093630e-01 1.261337692944289879e+00 3.200000000000000153e-03 0.000000000000000000e+00
8.769066039721986616e-01 1.258450327801035940e+00 3.200000000000000153e-03 0.000000000000000000e+00
8.683146451068961547e-01 1.255178077289525129e+00 3.200000000000000153e-03 0.000000000000000000e+00
8.647380145662881823e-01 1.253780277922042385e+00 3.200000000000000153e-03 0.000000000000000000e+00
8.525694251603777030e-01 1.247358655441097586e+00 3.200000000000000153e-03 0.000000000000000000e+00
8.525694251603777030e-01 1.247358655441097586e+00 3.200000000000000153e-03 0.000000000000000000e+00
8.404008357544670016e-01 1.239587223325758547e+00 3.200000000000000153e-03 0.000000000000000000e+00
8.403225049528606494e-01 1.239539233592670264e+00 3.200000000000000153e-03 0.000000000000000000e+00
8.282322463485565223e-01 1.231775114833422391e+00 3.200000000000000153e-03 0.000000000000000000e+00
8.281162755187254643e-01 1.231719811744242721e+00 3.200000000000000153e-03 0.000000000000000000e+00
8.160636569426460429e-01 1.226089689900167201e+00 3.200000000000000153e-03 0.000000000000000000e+00
8.046815001724189065e-01 1.223900389895815177e+00 3.200000000000000153e-03 0.000000000000000000e+00
8.038950675367353416e-01 1.223761161341653025e+00 3.200000000000000153e-03 0.000000000000000000e+00
8.027749909204211498e-01 1.223900389895815177e+00 3.200000000000000153e-03 0.000000000000000000e+00
7.917264781308248622e-01 1.225426930789833557e+00 3.200000000000000153e-03 0.000000000000000000e+00
7.795578887249143829e-01 1.230620777102688912e+00 3.200000000000000153e-03 0.000000000000000000e+00
7.778012145008690315e-01 1.231719811744242721e+00 3.200000000000000153e-03 0.000000000000000000e+00
7.673892993190036815e-01 1.238135752639897280e+00 3.200000000000000153e-03 0.000000000000000000e+00
7.652742492601112279e-01 1.239539233592670264e+00 3.200000000000000153e-03 0.000000000000000000e+00
7.552207099130932022e-01 1.245683260137325998e+00 3.200000000000000153e-03 0.000000000000000000e+00
7.520357277610734137e-01 1.247358655441097586e+00 3.200000000000000153e-03 0.000000000000000000e+00
7.430521205071827229e-01 1.251711409884894044e+00 3.200000000000000153e-03 0.000000000000000000e+00
7.325159042924950237e-01 1.255178077289525129e+00 3.200000000000000153e-03 0.000000000000000000e+00
7.308835311012720215e-01 1.255702750042613891e+00 3.200000000000000153e-03 0.000000000000000000e+00
7.187149416953615422e-01 1.257876933828618427e+00 3.200000000000000153e-03 0.000000000000000000e+00
7.065463522894511739e-01 1.258160748483781566e+00 3.200000000000000153e-03 0.000000000000000000e+00
6.943777628835403615e-01 1.256577597311208994e+00 3.200000000000000153e-03 0.000000000000000000e+00
6.894500825963931767e-01 1.255178077289525129e+00 3.200000000000000153e-03 0.000000000000000000e+00
6.822091734776298821e-01 1.253069497223129769e+00 3.200000000000000153e-03 0.000000000000000000e+00
6.700569059217760248e-01 1.247358655441097586e+00 3.200000000000000153e-03 0.000000000000000000e+00
6.700405840717194028e-01 1.247349984965576253e+00 3.200000000000000153e-03 0.000000000000000000e+00
6.582932341367647711e-01 1.239539233592670264e+00 3.200000000000000153e-03 0.000000000000000000e+00
6.578719946658087014e-01 1.239202625498133870e+00 3.200000000000000153e-03 0.000000000000000000e+00
6.484968773553738686e-01 1.231719811744242721e+00 3.200000000000000153e-03 0.000000000000000000e+00
6.457034052598982221e-01 1.229126636380045046e+00 3.200000000000000153e-03 0.000000000000000000e+00
6.381515023822630361e-01 1.223900389895815177e+00 3.200000000000000153e-03 0.000000000000000000e+00
6.335348158539877428e-01 1.220768597524813481e+00 3.200000000000000153e-03 0.000000000000000000e+00
6.213662264480770414e-01 1.217630007000886527e+00 3.200000000000000153e-03 0.000000000000000000e+00
6.091976370421665621e-01 1.218602528404553409e+00 3.200000000000000153e-03 0.000000000000000000e+00
5.970290476362560828e-01 1.221568405544827485e+00 3.200000000000000153e-03 0.000000000000000000e+00
5.892527108013476678e-01 1.223900389895815177e+00 3.200000000000000153e-03 0.000000000000000000e+00
5.848604582303453814e-01 1.225286715658973735e+00 3.200000000000000153e-03 0.000000000000000000e+00
5.726918688244349021e-01 1.229216535429592749e+00 3.200000000000000153e-03 0.000000000000000000e+00
5.635124599526558642e-01 1.231719811744242721e+00 3.200000000000000153e-03 0.000000000000000000e+00
5.605232794185244227e-01 1.232658499574888600e+00 3.200000000000000153e-03 0.000000000000000000e+00
5.483546900126137214e-01 1.235575304852394751e+00 3.200000000000000153e-03 0.000000000000000000e+00
5.361861006067032420e-01 1.237284892345250631e+00 3.200000000000000153e-03 0.000000000000000000e+00
5.240175112007927627e-01 1.237674689927167115e+00 3.200000000000000153e-03 0.000000000000000000e+00
5.118489217948820613e-01 1.236699655280168120e+00 3.200000000000000153e-03 0.000000000000000000e+00
4.996803323889715820e-01 1.234558363555492200e+00 3.200000000000000153e-03 0.000000000000000000e+00
4.875117429830611027e-01 1.231955519093927531e+00 3.200000000000000153e-03 0.000000000000000000e+00
4.858527481822442762e-01 1.231719811744242721e+00 3.200000000000000153e-03 0.000000000000000000e+00
4.753431535771504013e-01 1.230256064514322345e+00 3.200000000000000153e-03 0.000000000000000000e+00
4.631745641712399220e-01 1.230500946332160339e+00 3.200000000000000153e-03 0.000000000000000000e+00
4.575421725404243412e-01 1.231719811744242721e+00 3.200000000000000153e-03 0.000000000000000000e+00
4.510059747653294981e-01 1.233067173382788928e+00 3.200000000000000153e-03 0.000000000000000000e+00
4.388373853594187413e-01 1.236976677062548324e+00 3.200000000000000153e-03 0.000000000000000000e+00
4.312785592456427897e-01 1.239539233592670264e+00 3.200000000000000153e-03 0.000000000000000000e+00
4.266687959535082619e-01 1.240961055688827086e+00 3.200000000000000153e-03 0.000000000000000000e+00
4.145002065475977826e-01 1.244216431315986027e+00 3.200000000000000153e-03 0.000000000000000000e+00
4.023316171416870812e-01 1.246364195016721688e+00 3.200000000000000153e-03 0.000000000000000000e+00
3.901630277357766019e-01 1.247343517869569318e+00 3.200000000000000153e-03 0.000000000000000000e+00
3.779944383298661226e-01 1.247137425338896710e+00 3.200000000000000153e-03 0.000000000000000000e+00
3.658258489239554212e-01 1.245660503547421305e+00 3.200000000000000153e-03 0.000000000000000000e+00
3.536572595180449419e-01 1.242693428850367043e+00 3.200000000000000153e-03 0.000000000000000000e+00
3.454334945611727270e-01 1.239539233592670264e+00 3.200000000000000153e-03 0.000000000000000000e+00
3.414886701121344625e-01 1.237876773808608943e+00 3.200000000000000153e-03 0.000000000000000000e+00
3.308345229969704704e-01 1.231719811744242721e+00 3.200000000000000153e-03 0.000000000000000000e+00
3.293200807062237612e-01 1.230666427026752441e+00 3.200000000000000153e-03 0.000000000000000000e+00
3.211067676242084779e-01 1.223900389895815177e+00 3.200000000000000153e-03 0.000000000000000000e+00
3.171514913003132818e-01 1.219726262409208450e+00 3.200000000000000153e-03 0.000000000000000000e+00
3.138292298189985230e-01 1.216080968047387634e+00 3.200000000000000153e-03 0.000000000000000000e+00
3.080040921211932292e-01 1.208261546198960090e+00 3.200000000000000153e-03 0.000000000000000000e+00
3.049829018944028025e-01 1.203528210358505657e+00 3.200000000000000153e-03 0.000000000000000000e+00
3.027199501963931949e-01 1.200442124350532547e+00 3.200000000000000153e-03 0.000000000000000000e+00
2.969590307561016385e-01 1.192622702502105225e+00 3.200000000000000153e-03 0.000000000000000000e+00
2.928143124884921011e-01 1.187740062174294842e+00 3.200000000000000153e-03 0.000000000000000000e+00
2.892137617347334544e-01 1.184803280653677682e+00 3.200000000000000153e-03 0.000000000000000000e+00
2.806457230825816218e-01 1.179396122063853580e+00 3.200000000000000153e-03 0.000000000000000000e+00
2.729498713460858927e-01 1.176983858805250138e+00 3.200000000000000153e-03 0.000000000000000000e+00
2.684771336766710315e-01 1.175866453444930348e+00 3.200000000000000153e-03 0.000000000000000000e+00
2.563085442707604411e-01 1.175151740932744548e+00 3.200000000000000153e-03 0.000000000000000000e+00
2.441399548648499618e-01 1.176010225277735799e+00 3.200000000000000153e-03 0.000000000000000000e+00
2.369955967893572768e-01 1.176983858805250138e+00 3.200000000000000153e-03 0.000000000000000000e+00
2.319713654589393714e-01 1.177689181311702082e+00 3.200000000000000153e-03 0.000000000000000000e+00
2.198027760530287811e-01 1.179512248202541969e+00 3.200000000000000153e-03 0.000000000000000000e+00
2.076341866471183295e-01 1.180795509723059800e+00 3.200000000000000153e-03 0.000000000000000000e+00
1.954655972412077114e-01 1.181048101398944894e+00 3.200000000000000153e-03 0.000000000000000000e+00
1.832970078352970933e-01 1.179800830624350150e+00 3.200000000000000153e-03 0.000000000000000000e+00
1.727382827635754459e-01 1.176983858805250138e+00 3.200000000000000153e-03 0.000000000000000000e+00
1.711284184293866417e-01 1.176507583066625395e+00 3.200000000000000153e-03 0.000000000000000000e+00
1.589598290234760514e-01 1.170336361778056666e+00 3.200000000000000153e-03 0.000000000000000000e+00
1.573017284771138224e-01 1.169164436956822373e+00 3.200000000000000153e-03 0.000000000000000000e+00
1.488284929887258856e-01 1.161345015108395051e+00 3.200000000000000153e-03 0.000000000000000000e+00
1.467912396175654610e-01 1.158552178977107383e+00 3.200000000000000153e-03 0.000000000000000000e+00
1.435133323111294212e-01 1.153525593259967508e+00 3.200000000000000153e-03 0.000000000000000000e+00
1.405035800568380788e-01 1.145706171411540186e+00 3.200000000000000153e-03 0.000000000000000000e+00
1.392930398798039315e-01 1.137886749563112643e+00 3.200000000000000153e-03 0.000000000000000000e+00
1.395752511166442889e-01 1.130067327714685099e+00 3.200000000000000153e-03 0.000000000000000000e+00
1.411943574350447983e-01 1.122247905866257556e+00 3.200000000000000153e-03 0.000000000000000000e+00
1.441014534195361740e-01 1.114428484017830012e+00 3.200000000000000153e-03 0.000000000000000000e+00
1.467912396175654610e-01 1.109336046471079529e+00 3.200000000000000153e-03 0.000000000000000000e+00
1.482329876345782615e-01 1.106609062169402469e+00 3.200000000000000153e-03 0.000000000000000000e+00
1.534471623519766403e-01 1.098789640320975147e+00 3.200000000000000153e-03 0.000000000000000000e+00
1.589598290234760514e-01 1.091991336094882969e+00 3.200000000000000153e-03 0.000000000000000000e+00
1.598800571720840336e-01 1.090970218472547604e+00 3.200000000000000153e-03 0.000000000000000000e+00
1.674905248970040283e-01 1.083150796624120060e+00 3.200000000000000153e-03 0.000000000000000000e+00
1.711284184293866417e-01 1.079589664228229218e+00 3.200000000000000153e-03 0.000000000000000000e+00
1.764898226807907478e-01 1.075331374775692517e+00 3.200000000000000153e-03 0.000000000000000000e+00
1.832970078352971210e-01 1.069821116283421691e+00 3.200000000000000153e-03 0.000000000000000000e+00
1.873156561195324366e-01 1.067511952927264973e+00 3.200000000000000153e-03 0.000000000000000000e+00
1.954655972412077114e-01 1.062370390334569592e+00 3.200000000000000153e-03 0.000000000000000000e+00
2.028138094673115066e-01 1.059692531078837430e+00 3.200000000000000153e-03 0.000000000000000000e+00
2.076341866471183017e-01 1.057596771341272168e+00 3.200000000000000153e-03 0.000000000000000000e+00
2.198027760530287811e-01 1.055495487895802720e+00 3.200000000000000153e-03 0.000000000000000000e+00
2.319713654589393714e-01 1.055771694681255202e+00 3.200000000000000153e-03 0.000000000000000000e+00
2.441399548648499618e-01 1.057362507904557880e+00 3.200000000000000153e-03 0.000000000000000000e+00
2.563085442707604411e-01 1.059032379499312837e+00 3.200000000000000153e-03 0.000000000000000000e+00
2.684771336766710315e-01 1.059387940928628646e+00 3.200000000000000153e-03 0.000000000000000000e+00
2.806457230825816218e-01 1.056836257732631790e+00 3.200000000000000153e-03 0.000000000000000000e+00
2.886127330136623037e-01 1.051873109230410108e+00 3.200000000000000153e-03 0.000000000000000000e+00
2.928143124884921011e-01 1.046971696771816118e+00 3.200000000000000153e-03 0.000000000000000000e+00
2.940946106262343207e-01 1.044053687381982565e+00 3.200000000000000153e-03 0.000000000000000000e+00
2.956976906766530799e-01 1.036234265533555021e+00 3.200000000000000153e-03 0.000000000000000000e+00
2.965917332536902040e-01 1.028414843685127478e+00 3.200000000000000153e-03 0.000000000000000000e+00
2.978677001312148298e-01 1.020595421836699934e+00 3.200000000000000153e-03 0.000000000000000000e+00
3.005962675128241446e-01 1.012775999988272391e+00 3.200000000000000153e-03 0.000000000000000000e+00
3.049829018944028025e-01 1.006375124797668663e+00 3.200000000000000153e-03 0.000000000000000000e+00
3.056928836165415109e-01 1.004956578139845069e+00 3.200000000000000153e-03 0.000000000000000000e+00
3.121824044767341211e-01 9.971371562914176367e-01 3.200000000000000153e-03 0.000000000000000000e+00
3.171514913003132818e-01 9.932714223651475383e-01 3.200000000000000153e-03 0.000000000000000000e+00
3.216668576005378144e-01 9.893177344429900932e-01 3.200000000000000153e-03 0.000000000000000000e+00
3.293200807062237612e-01 9.844311016535134407e-01 3.200000000000000153e-03 0.000000000000000000e+00
3.341172204250744127e-01 9.814983125945625497e-01 3.200000000000000153e-03 0.000000000000000000e+00
3.414886701121344625e-01 9.777638327917318462e-01 3.200000000000000153e-03 0.000000000000000000e+00
3.512970569530593501e-01 9.736788907461350062e-01 3.200000000000000153e-03 0.000000000000000000e+00
3.536572595180449419e-01 9.727539281915349445e-01 3.200000000000000153e-03 0.000000000000000000e+00
3.658258489239554212e-01 9.688118888949355245e-01 3.200000000000000153e-03 0.000000000000000000e+00
3.778137799177379574e-01 9.658594688977076848e-01 3.200000000000000153e-03 0.000000000000000000e+00
3.779944383298661226e-01 9.658085318368315741e-01 3.200000000000000153e-03 0.000000000000000000e+00
3.901630277357766019e-01 9.623951745371376321e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.021290150058843271e-01 9.580400470492801412e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.023316171416870812e-01 9.579372844845122081e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.123380809521335899e-01 9.502206252008525977e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.145002065475977271e-01 9.477358757696282554e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.178231167211130526e-01 9.424012033524250542e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.213899824154525575e-01 9.345817815039973997e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.241559705352300758e-01 9.267623596555700782e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.264146360617213083e-01 9.189429378071427568e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.266687959535082619e-01 9.178140935701784020e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.281001532224925077e-01 9.111235159587151022e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.296665743772203339e-01 9.033040941102875587e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.313843335326105755e-01 8.954846722618600152e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.337251127690339714e-01 8.876652504134324717e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.376417652228241639e-01 8.798458285650049282e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.388373853594187413e-01 8.782499914061591140e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.445741606816470126e-01 8.720264067165776067e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.510059747653294426e-01 8.675560139373457158e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.561247661482956128e-01 8.642069848681500632e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.631745641712399220e-01 8.602555414228980624e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.687497126390852142e-01 8.563875630197225197e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.753431535771504013e-01 8.515036662957475855e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.780951193642812846e-01 8.485681411712949762e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.838945395852684572e-01 8.407487193228674327e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.875117429830611027e-01 8.339082914359936538e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.878805437324424399e-01 8.329292974744398892e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.899588725650008136e-01 8.251098756260125677e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.912588548906032804e-01 8.172904537775850242e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.919640300103381159e-01 8.094710319291574807e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.922223466630182287e-01 8.016516100807299372e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.921510382649184612e-01 7.938321882323023937e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.918395075610127454e-01 7.860127663838748502e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.913479156502560952e-01 7.781933445354475287e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.907017928500520543e-01 7.703739226870199852e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.898842206817995426e-01 7.625545008385924417e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.888280782709653605e-01 7.547350789901648982e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.875117429830611582e-01 7.474340409379857109e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.873944696003870702e-01 7.469156571417373547e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.851183721776820557e-01 7.390962352933099222e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.821610032788173905e-01 7.312768134448823787e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.785509553030259378e-01 7.234573915964549462e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.753431535771504013e-01 7.172227447960781710e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.743551796687880406e-01 7.156379697480274027e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.696310906871538071e-01 7.078185478995999702e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.656138341664556868e-01 6.999991260511724267e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.631745641712399220e-01 6.940082946071119974e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.623467440778350479e-01 6.921797042027448832e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.596486254130087157e-01 6.843602823543173397e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.577737934424853106e-01 6.765408605058897962e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.563821949361958064e-01 6.687214386574623637e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.551706427383902520e-01 6.609020168090348202e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.538822878077553025e-01 6.530825949606073877e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.523051498962129546e-01 6.452631731121798442e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.510059747653294981e-01 6.403520642786173500e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.501537529447566799e-01 6.374437512637524117e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.471728193629730397e-01 6.296243294153248682e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.435502994147088041e-01 6.218049075668973247e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.393018807375514423e-01 6.139854857184698922e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.388373853594187413e-01 6.132578176197793773e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.335770815700991654e-01 6.061660638700423487e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.272380731925947139e-01 5.983466420216148052e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.266687959535082619e-01 5.977061779092942562e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.188202167153411981e-01 5.905272201731873727e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.145002065475977826e-01 5.867716267188562984e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.087037587133302008e-01 5.827077983247598292e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.023316171416870812e-01 5.783214616044088929e-01 3.200000000000000153e-03 0.000000000000000000e+00
3.966069022181015202e-01 5.748883764763322857e-01 3.200000000000000153e-03 0.000000000000000000e+00
3.901630277357766019e-01 5.708769706949189393e-01 3.200000000000000153e-03 0.000000000000000000e+00
3.840374029786389753e-01 5.670689546279048532e-01 3.200000000000000153e-03 0.000000000000000000e+00
3.779944383298661226e-01 5.628787775926733516e-01 3.200000000000000153e-03 0.000000000000000000e+00
3.732173536949004444e-01 5.592495327794773097e-01 3.200000000000000153e-03 0.000000000000000000e+00
3.658258489239554212e-01 5.525108741835428328e-01 3.200000000000000153e-03 0.000000000000000000e+00
3.647379963155328864e-01 5.514301109310497662e-01 3.200000000000000153e-03 0.000000000000000000e+00
3.581071473149377571e-01 5.436106890826223337e-01 3.200000000000000153e-03 0.000000000000000000e+00
3.536572595180449419e-01 5.370796976837732828e-01 3.200000000000000153e-03 0.000000000000000000e+00
3.527658119444463947e-01 5.357912672341947902e-01 3.200000000000000153e-03 0.000000000000000000e+00
3.479426032673872959e-01 5.279718453857672467e-01 3.200000000000000153e-03 0.000000000000000000e+00
3.434341089158368110e-01 5.201524235373398142e-01 3.200000000000000153e-03 0.000000000000000000e+00
3.414886701121344625e-01 5.169275835422703080e-01 3.200000000000000153e-03 0.000000000000000000e+00
3.382590061223094136e-01 5.123330016889122707e-01 3.200000000000000153e-03 0.000000000000000000e+00
3.320362375311058933e-01 5.045135798404847272e-01 3.200000000000000153e-03 0.000000000000000000e+00
3.293200807062237612e-01 5.016143384345053136e-01 3.200000000000000153e-03 0.000000000000000000e+00
3.237807499997146787e-01 4.966941579920572947e-01 3.200000000000000153e-03 0.000000000000000000e+00
3.171514913003132818e-01 4.914365276358559353e-01 3.200000000000000153e-03 0.000000000000000000e+00
3.134537977357041427e-01 4.888747361436297512e-01 3.200000000000000153e-03 0.000000000000000000e+00
3.049829018944028025e-01 4.831392320143793051e-01 3.200000000000000153e-03 0.000000000000000000e+00
3.018328812022103569e-01 4.810553142952022632e-01 3.200000000000000153e-03 0.000000000000000000e+00
2.928143124884921011e-01 4.746379064060519126e-01 3.200000000000000153e-03 0.000000000000000000e+00
2.909873922903130072e-01 4.732358924467747752e-01 3.200000000000000153e-03 0.000000000000000000e+00
2.819749645645889258e-01 4.654164705983472317e-01 3.200000000000000153e-03 0.000000000000000000e+00
2.806457230825816218e-01 4.641429673613485241e-01 3.200000000000000153e-03 0.000000000000000000e+00
2.744609572317991963e-01 4.575970487499196881e-01 3.200000000000000153e-03 0.000000000000000000e+00
2.684771336766710315e-01 4.502338007579365087e-01 3.200000000000000153e-03 0.000000000000000000e+00
2.681279846934602196e-01 4.497776269014922557e-01 3.200000000000000153e-03 0.000000000000000000e+00
2.620457424380427947e-01 4.419582050530647122e-01 3.200000000000000153e-03 0.000000000000000000e+00
2.563085442707604966e-01 4.341429674464688526e-01 3.200000000000000153e-03 0.000000000000000000e+00
2.563054523606834723e-01 4.341387832046371686e-01 3.200000000000000153e-03 0.000000000000000000e+00
2.500855896180440574e-01 4.263193613562097362e-01 3.200000000000000153e-03 0.000000000000000000e+00
2.441399548648499618e-01 4.188765883954811420e-01 3.200000000000000153e-03 0.000000000000000000e+00
2.438215485844088815e-01 4.184999395077821926e-01 3.200000000000000153e-03 0.000000000000000000e+00
2.367786848491090224e-01 4.106805176593546491e-01 3.200000000000000153e-03 0.000000000000000000e+00
2.319713654589393714e-01 4.053853048444879259e-01 3.200000000000000153e-03 0.000000000000000000e+00
2.294721592287584655e-01 4.028610958109272167e-01 3.200000000000000153e-03 0.000000000000000000e+00
2.217434790054561289e-01 3.950416739624996731e-01 3.200000000000000153e-03 0.000000000000000000e+00
2.198027760530287811e-01 3.930465442057362035e-01 3.200000000000000153e-03 0.000000000000000000e+00
2.135069750830576596e-01 3.872222521140721296e-01 3.200000000000000153e-03 0.000000000000000000e+00
2.076341866471182740e-01 3.813755944924294150e-01 3.200000000000000153e-03 0.000000000000000000e+00
2.053655806702033848e-01 3.794028302656446971e-01 3.200000000000000153e-03 0.000000000000000000e+00
1.971535586870930279e-01 3.715834084172171536e-01 3.200000000000000153e-03 0.000000000000000000e+00
1.954655972412077114e-01 3.698102345045419237e-01 3.200000000000000153e-03 0.000000000000000000e+00
1.888691569636730683e-01 3.637639865687897212e-01 3.200000000000000153e-03 0.000000000000000000e+00
1.832970078352971210e-01 3.578131836271369881e-01 3.200000000000000153e-03 0.000000000000000000e+00
1.812998453604156290e-01 3.559445647203621776e-01 3.200000000000000153e-03 0.000000000000000000e+00
1.740200698253272227e-01 3.481251428719346341e-01 3.200000000000000153e-03 0.000000000000000000e+00
1.711284184293866417e-01 3.445556671102810165e-01 3.200000000000000153e-03 0.000000000000000000e+00
1.673612908869966387e-01 3.403057210235072017e-01 3.200000000000000153e-03 0.000000000000000000e+00
1.612767551239189245e-01 3.324862991750796581e-01 3.200000000000000153e-03 0.000000000000000000e+00
1.589598290234760514e-01 3.293149329652370616e-01 3.200000000000000153e-03 0.000000000000000000e+00
1.553497159796431992e-01 3.246668773266521146e-01 3.200000000000000153e-03 0.000000000000000000e+00
1.494181372886758119e-01 3.168474554782246821e-01 3.200000000000000153e-03 0.000000000000000000e+00
1.467912396175654610e-01 3.135671156216948141e-01 3.200000000000000153e-03 0.000000000000000000e+00
1.428478874667184206e-01 3.090280336297971386e-01 3.200000000000000153e-03 0.000000000000000000e+00
1.353227074678934050e-01 3.012086117813695951e-01 3.200000000000000153e-03 0.000000000000000000e+00
1.346226502116549817e-01 3.005905688108740370e-01 3.200000000000000153e-03 0.000000000000000000e+00
1.250192583785919576e-01 2.933891899329421626e-01 3.200000000000000153e-03 0.000000000000000000e+00
1.224540608057443913e-01 2.917957478555314732e-01 3.200000000000000153e-03 0.000000000000000000e+00
1.102854713998338010e-01 2.860512299073264542e-01 3.200000000000000153e-03 0.000000000000000000e+00
1.088001247756199968e-01 2.855697680845146191e-01 3.200000000000000153e-03 0.000000000000000000e+00
9.811688199392332166e-02 2.828531318787482207e-01 3.200000000000000153e-03 0.000000000000000000e+00
8.594829258801273131e-02 2.809898185533811210e-01 3.200000000000000153e-03 0.000000000000000000e+00
7.377970318210214096e-02 2.799585253822614583e-01 3.200000000000000153e-03 0.000000000000000000e+00
6.161111377619166857e-02 2.794135137862611695e-01 3.200000000000000153e-03 0.000000000000000000e+00
4.944252437028107128e-02 2.791083740708115157e-01 3.200000000000000153e-03 0.000000000000000000e+00
3.727393496437048093e-02 2.788800186996284181e-01 3.200000000000000153e-03 0.000000000000000000e+00
2.510534555846000160e-02 2.786233253238965535e-01 3.200000000000000153e-03 0.000000000000000000e+00
